customer_id,product_line,unit_price,quantity,tax_%,total,date,day_of_week,time,payment,cogs,gross_margin_percent,gross_income,rating
232-16-2483,Food and beverages,27.5,3,16.5,99.0,2019-03-20,Wednesday,19:15,Credit card,82.5,4.761904762,11.9865,5.0
232-16-2483,Health and beauty,91.30000305175781,1,4.565000057220459,95.865,2019-02-14,Thursday,14:30,Ewallet,91.30000305175781,4.761904762,4.565,9.2
232-16-2483,Health and beauty,81.30000305175781,6,24.389999389648438,512.19,2019-03-08,Friday,16:30,Ewallet,487.79998779296875,4.761904762,24.39,5.3
232-16-2483,Health and beauty,51.939998626708984,10,25.969999313354492,545.37,2019-03-09,Saturday,18:15,Ewallet,519.4000244140625,4.761904762,25.97,6.5
232-16-2483,Home and lifestyle,63.150001525878906,6,18.94499969482422,397.845,2019-01-03,Thursday,20:15,Ewallet,378.8999938964844,4.761904762,18.945,9.8
232-16-2483,Home and lifestyle,28.31999969482422,5,7.079999923706055,148.68,2019-03-11,Monday,13:15,Ewallet,141.60000610351562,4.761904762,7.08,6.2
232-16-2483,Sports and travel,68.12000274658203,1,3.4059998989105225,71.526,2019-01-07,Monday,12:15,Ewallet,68.12000274658203,4.761904762,3.406,6.8
242-55-6721,Electronic accessories,22.209999084472656,6,6.663000106811523,139.923,2019-03-07,Thursday,10:15,Credit card,133.25999450683594,4.761904762,6.663,8.6
242-55-6721,Fashion accessories,54.72999954223633,7,19.155500411987305,402.2655,2019-03-14,Thursday,19:0,Credit card,383.1099853515625,4.761904762,19.1555,8.5
242-55-6721,Food and beverages,21.040000915527344,4,4.208000183105469,88.368,2019-01-13,Sunday,13:45,Cash,84.16000366210938,4.761904762,4.208,7.6
242-55-6721,Food and beverages,16.479999542236328,6,4.943999767303467,103.824,2019-02-07,Thursday,18:15,Ewallet,98.87999725341797,4.761904762,4.944,9.9
242-55-6721,Food and beverages,63.61000061035156,5,15.90250015258789,333.9525,2019-03-16,Saturday,12:30,Ewallet,318.04998779296875,4.761904762,15.9025,4.8
242-55-6721,Health and beauty,53.189998626708984,7,18.616500854492188,390.9465,2019-01-14,Monday,15:30,Ewallet,372.3299865722656,4.761904762,18.6165,5.0
242-55-6721,Home and lifestyle,73.27999877929688,5,18.31999969482422,384.72,2019-01-24,Thursday,15:0,Ewallet,366.3999938964844,4.761904762,18.32,8.4
242-55-6721,Home and lifestyle,16.15999984741211,2,1.6160000562667847,33.936,2019-03-07,Thursday,11:45,Ewallet,32.31999969482422,4.761904762,1.616,6.5
242-55-6721,Home and lifestyle,23.75,4,4.75,99.75,2019-03-16,Saturday,11:15,Cash,95.0,4.761904762,4.75,5.2
242-55-6721,Sports and travel,9.166666666666666,9,16.5,99.0,2019-03-06,Wednesday,15:30,Ewallet,82.5,4.761904762,16.794,5.1
252-56-2699,Electronic accessories,77.62999725341797,9,34.93349838256836,733.6035,2019-02-19,Tuesday,15:0,Ewallet,698.6699829101562,4.761904762,34.9335,7.2
252-56-2699,Electronic accessories,40.2599983215332,10,20.1299991607666,422.73,2019-02-24,Sunday,18:0,Credit card,402.6000061035156,4.761904762,20.13,5.0
252-56-2699,Fashion accessories,93.22000122070312,3,13.982999801635742,293.643,2019-01-24,Thursday,11:45,Cash,279.6600036621094,4.761904762,13.983,7.2
252-56-2699,Fashion accessories,54.279998779296875,7,18.99799919128418,398.958,2019-01-27,Sunday,18:0,Ewallet,379.9599914550781,4.761904762,18.998,9.3
252-56-2699,Fashion accessories,69.33000183105469,2,6.933000087738037,145.593,2019-02-05,Tuesday,19:0,Ewallet,138.66000366210938,4.761904762,6.933,9.7
252-56-2699,Fashion accessories,72.83999633789062,7,25.493999481201172,535.374,2019-02-15,Friday,12:30,Cash,509.8800048828125,4.761904762,25.494,8.4
252-56-2699,Food and beverages,43.189998626708984,10,21.594999313354492,453.495,2019-02-07,Thursday,16:45,Ewallet,431.8999938964844,4.761904762,21.595,8.2
252-56-2699,Home and lifestyle,93.12000274658203,8,37.24800109863281,782.208,2019-02-07,Thursday,10:0,Cash,744.9600219726562,4.761904762,37.248,6.8
252-56-2699,Home and lifestyle,16.5,5,16.5,99.0,2019-03-20,Wednesday,19:15,Ewallet,82.5,4.761904762,23.09,4.9
252-56-2699,Sports and travel,21.8700008392334,2,2.187000036239624,45.927,2019-01-25,Friday,14:15,Ewallet,43.7400016784668,4.761904762,2.187,6.9
263-10-3913,Electronic accessories,64.44000244140625,5,16.110000610351562,338.31,2019-03-30,Saturday,17:0,Cash,322.20001220703125,4.761904762,16.11,6.6
263-10-3913,Fashion accessories,47.970001220703125,7,16.789499282836914,352.5795,2019-01-07,Monday,20:45,Cash,335.7900085449219,4.761904762,16.7895,6.2
263-10-3913,Fashion accessories,9.166666666666666,9,16.5,99.0,2019-01-09,Wednesday,14:15,Credit card,82.5,4.761904762,22.068,8.6
263-10-3913,Fashion accessories,83.7699966430664,2,8.376999855041504,175.917,2019-02-24,Sunday,19:45,Cash,167.5399932861328,4.761904762,8.377,4.6
263-10-3913,Fashion accessories,81.30999755859375,7,28.458499908447266,597.6285,2019-03-01,Friday,19:45,Ewallet,569.1699829101562,4.761904762,28.4585,6.3
263-10-3913,Fashion accessories,41.25,2,16.5,99.0,2019-03-06,Wednesday,11:45,Credit card,82.5,4.761904762,4.992,7.0
263-10-3913,Food and beverages,28.860000610351562,5,7.215000152587891,151.515,2019-01-22,Tuesday,18:0,Credit card,144.3000030517578,4.761904762,7.215,8.0
263-10-3913,Home and lifestyle,67.08999633789062,5,16.772499084472656,352.2225,2019-01-03,Thursday,16:45,Credit card,335.45001220703125,4.761904762,16.7725,9.1
263-10-3913,Home and lifestyle,23.290000915527344,4,4.6579999923706055,97.818,2019-03-19,Tuesday,11:45,Credit card,93.16000366210938,4.761904762,4.658,5.9
263-10-3913,Home and lifestyle,33.84000015258789,9,15.227999687194824,319.788,2019-03-21,Thursday,16:15,Ewallet,304.55999755859375,4.761904762,15.228,8.8
272-65-1806,Electronic accessories,60.880001068115234,9,27.395999908447266,575.316,2019-01-15,Tuesday,17:15,Ewallet,547.9199829101562,4.761904762,27.396,4.7
272-65-1806,Electronic accessories,26.309999465942383,5,6.577499866485596,138.1275,2019-01-18,Friday,20:45,Credit card,131.5500030517578,4.761904762,6.5775,8.8
272-65-1806,Electronic accessories,28.450000762939453,5,7.112500190734863,149.3625,2019-03-21,Thursday,10:15,Credit card,142.25,4.761904762,7.1125,9.1
272-65-1806,Fashion accessories,73.95999908447266,1,3.697999954223633,77.658,2019-01-05,Saturday,11:30,Credit card,73.95999908447266,4.761904762,3.698,5.0
272-65-1806,Fashion accessories,52.380001068115234,1,2.61899995803833,54.999,2019-03-26,Tuesday,19:30,Cash,52.380001068115234,4.761904762,2.619,5.8
272-65-1806,Health and beauty,78.88999938964844,7,27.611499786376953,579.8415,2019-01-05,Saturday,19:45,Ewallet,552.22998046875,4.761904762,27.6115,7.5
272-65-1806,Health and beauty,17.40999984741211,5,4.352499961853027,91.4025,2019-01-28,Monday,15:15,Credit card,87.05000305175781,4.761904762,4.3525,4.9
272-65-1806,Health and beauty,28.950000762939453,7,10.132499694824219,212.7825,2019-03-03,Sunday,20:30,Credit card,202.64999389648438,4.761904762,10.1325,6.0
272-65-1806,Home and lifestyle,81.19999694824219,7,28.420000076293945,596.82,2019-03-23,Saturday,15:45,Credit card,568.4000244140625,4.761904762,28.42,8.1
272-65-1806,Sports and travel,99.23999786376953,9,44.65800094604492,937.818,2019-03-19,Tuesday,19:0,Ewallet,893.1599731445312,4.761904762,44.658,9.0
273-16-6619,Electronic accessories,52.88999938964844,4,10.57800006866455,222.138,2019-03-25,Monday,16:30,Ewallet,211.55999755859375,4.761904762,10.578,6.7
273-16-6619,Food and beverages,22.93000030517578,9,10.318499565124512,216.6885,2019-02-26,Tuesday,20:15,Cash,206.3699951171875,4.761904762,10.3185,5.5
273-16-6619,Food and beverages,11.785714285714286,7,16.5,99.0,2019-03-06,Wednesday,13:45,Ewallet,82.5,4.761904762,21.728,5.4
273-16-6619,Food and beverages,91.61000061035156,1,4.58050012588501,96.1905,2019-03-20,Wednesday,19:30,Cash,91.61000061035156,4.761904762,4.5805,9.8
273-16-6619,Food and beverages,38.599998474121094,3,5.789999961853027,121.59,2019-03-28,Thursday,13:45,Ewallet,115.80000305175781,4.761904762,5.79,7.5
273-16-6619,Home and lifestyle,16.3700008392334,6,4.910999774932861,103.131,2019-02-08,Friday,10:45,Cash,98.22000122070312,4.761904762,4.911,7.0
273-16-6619,Home and lifestyle,33.20000076293945,2,3.319999933242798,69.72,2019-03-15,Friday,12:15,Credit card,66.4000015258789,4.761904762,3.32,4.4
273-16-6619,Home and lifestyle,13.75,6,16.5,99.0,2019-03-20,Wednesday,11:15,Cash,82.5,4.761904762,24.951,7.3
273-16-6619,Sports and travel,57.119998931884766,7,19.992000579833984,419.832,2019-01-12,Saturday,12:0,Credit card,399.8399963378906,4.761904762,19.992,6.5
273-16-6619,Sports and travel,90.62999725341797,9,40.78350067138672,856.4535,2019-01-18,Friday,15:15,Cash,815.6699829101562,4.761904762,40.7835,5.1
280-35-5823,Electronic accessories,55.869998931884766,10,27.934999465942383,586.635,2019-01-15,Tuesday,15:0,Cash,558.7000122070312,4.761904762,27.935,5.8
280-35-5823,Electronic accessories,47.650001525878906,3,7.147500038146973,150.0975,2019-03-28,Thursday,12:45,Credit card,142.9499969482422,4.761904762,7.1475,9.5
280-35-5823,Fashion accessories,89.69000244140625,1,4.484499931335449,94.1745,2019-01-11,Friday,11:15,Ewallet,89.69000244140625,4.761904762,4.4845,4.9
280-35-5823,Fashion accessories,27.5,3,16.5,99.0,2019-02-27,Wednesday,17:30,Ewallet,82.5,4.761904762,7.863,7.5
280-35-5823,Food and beverages,87.4800033569336,6,26.243999481201172,551.124,2019-02-01,Friday,18:30,Ewallet,524.8800048828125,4.761904762,26.244,5.1
280-35-5823,Food and beverages,17.040000915527344,4,3.4079999923706055,71.568,2019-03-08,Friday,20:15,Ewallet,68.16000366210938,4.761904762,3.408,7.0
280-35-5823,Food and beverages,57.290000915527344,6,17.187000274658203,360.927,2019-03-21,Thursday,17:0,Ewallet,343.739990234375,4.761904762,17.187,5.9
280-35-5823,Home and lifestyle,86.72000122070312,1,4.335999965667725,91.056,2019-01-17,Thursday,18:45,Ewallet,86.72000122070312,4.761904762,4.336,7.9
280-35-5823,Home and lifestyle,9.166666666666666,9,16.5,99.0,2019-03-20,Wednesday,11:30,Cash,82.5,4.761904762,42.282,9.8
280-35-5823,Sports and travel,72.5,8,29.0,609.0,2019-03-16,Saturday,19:15,Ewallet,580.0,4.761904762,29.0,9.2
285-68-5083,Electronic accessories,46.56999969482422,10,23.28499984741211,488.985,2019-01-27,Sunday,13:45,Cash,465.70001220703125,4.761904762,23.285,7.6
285-68-5083,Electronic accessories,65.94000244140625,4,13.187999725341797,276.948,2019-02-07,Thursday,13:0,Credit card,263.760009765625,4.761904762,13.188,6.9
285-68-5083,Electronic accessories,27.5,3,4.125,86.625,2019-03-01,Friday,15:30,Ewallet,82.5,4.761904762,4.125,6.5
285-68-5083,Fashion accessories,55.45000076293945,1,2.7725000381469727,58.2225,2019-02-26,Tuesday,17:45,Credit card,55.45000076293945,4.761904762,2.7725,4.9
285-68-5083,Food and beverages,98.66000366210938,9,44.39699935913086,932.337,2019-02-19,Tuesday,15:0,Cash,887.9400024414062,4.761904762,44.397,8.4
285-68-5083,Food and beverages,55.38999938964844,4,11.07800006866455,232.638,2019-03-25,Monday,15:15,Ewallet,221.55999755859375,4.761904762,11.078,8.0
285-68-5083,Health and beauty,57.59000015258789,6,17.277000427246094,362.817,2019-02-15,Friday,13:45,Cash,345.5400085449219,4.761904762,17.277,5.1
285-68-5083,Home and lifestyle,72.41999816894531,3,10.86299991607666,228.123,2019-03-29,Friday,16:45,Ewallet,217.25999450683594,4.761904762,10.863,8.2
285-68-5083,Sports and travel,24.739999771118164,3,3.7109999656677246,77.931,2019-02-15,Friday,17:45,Credit card,74.22000122070312,4.761904762,3.711,10.0
285-68-5083,Sports and travel,13.75,6,16.5,99.0,2019-03-27,Wednesday,19:15,Ewallet,82.5,4.761904762,28.017,10.0
287-21-9091,Electronic accessories,52.88999938964844,6,15.866999626159668,333.207,2019-01-19,Saturday,17:30,Credit card,317.3399963378906,4.761904762,15.867,9.8
287-21-9091,Electronic accessories,21.43000030517578,10,10.71500015258789,225.015,2019-01-28,Monday,11:45,Cash,214.3000030517578,4.761904762,10.715,6.2
287-21-9091,Fashion accessories,43.130001068115234,10,21.565000534057617,452.865,2019-02-02,Saturday,18:30,Credit card,431.29998779296875,4.761904762,21.565,5.5
287-21-9091,Food and beverages,72.38999938964844,2,7.238999843597412,152.019,2019-01-13,Sunday,19:45,Credit card,144.77999877929688,4.761904762,7.239,8.1
287-21-9091,Food and beverages,52.41999816894531,1,2.621000051498413,55.041,2019-02-06,Wednesday,10:15,Credit card,52.41999816894531,4.761904762,2.621,6.3
287-21-9091,Health and beauty,33.63999938964844,8,13.456000328063965,282.576,2019-02-15,Friday,17:0,Credit card,269.1199951171875,4.761904762,13.456,9.3
287-21-9091,Home and lifestyle,74.66999816894531,9,33.60150146484375,705.6315,2019-01-22,Tuesday,10:45,Ewallet,672.030029296875,4.761904762,33.6015,9.4
287-21-9091,Home and lifestyle,12.029999732971191,2,1.2029999494552612,25.263,2019-01-27,Sunday,15:45,Cash,24.059999465942383,4.761904762,1.203,5.1
287-21-9091,Home and lifestyle,80.08000183105469,3,12.01200008392334,252.252,2019-02-11,Monday,15:15,Cash,240.24000549316406,4.761904762,12.012,5.4
287-21-9091,Home and lifestyle,70.11000061035156,6,21.033000946044922,441.693,2019-03-14,Thursday,17:45,Ewallet,420.6600036621094,4.761904762,21.033,5.2
300-71-4605,Electronic accessories,86.04000091552734,5,21.510000228881836,451.71,2019-02-25,Monday,11:15,Ewallet,430.20001220703125,4.761904762,21.51,4.8
300-71-4605,Electronic accessories,26.260000228881836,3,3.938999891281128,82.719,2019-03-02,Saturday,12:30,Ewallet,78.77999877929688,4.761904762,3.939,6.3
300-71-4605,Fashion accessories,17.479999542236328,6,5.24399995803833,110.124,2019-01-18,Friday,15:0,Credit card,104.87999725341797,4.761904762,5.244,6.1
300-71-4605,Fashion accessories,43.459999084472656,6,13.038000106811523,273.798,2019-02-07,Thursday,17:45,Ewallet,260.760009765625,4.761904762,13.038,8.5
300-71-4605,Food and beverages,57.34000015258789,3,8.60099983215332,180.621,2019-03-10,Sunday,18:45,Credit card,172.02000427246094,4.761904762,8.601,7.9
300-71-4605,Health and beauty,57.220001220703125,2,5.7220001220703125,120.162,2019-01-12,Saturday,17:0,Ewallet,114.44000244140625,4.761904762,5.722,8.3
300-71-4605,Health and beauty,96.16000366210938,4,19.23200035095215,403.872,2019-01-27,Sunday,20:0,Credit card,384.6400146484375,4.761904762,19.232,8.4
300-71-4605,Health and beauty,29.670000076293945,7,10.384499549865723,218.0745,2019-03-11,Monday,18:45,Credit card,207.69000244140625,4.761904762,10.3845,8.1
300-71-4605,Home and lifestyle,53.439998626708984,2,5.343999862670898,112.224,2019-01-20,Sunday,20:30,Ewallet,106.87999725341797,4.761904762,5.344,4.1
300-71-4605,Sports and travel,71.91999816894531,5,17.979999542236328,377.58,2019-01-17,Thursday,15:0,Credit card,359.6000061035156,4.761904762,17.98,4.3
315-22-5665,Electronic accessories,66.6500015258789,9,29.99250030517578,629.8425,2019-01-04,Friday,18:15,Credit card,599.8499755859375,4.761904762,29.9925,9.7
315-22-5665,Electronic accessories,43.0,4,8.600000381469727,180.6,2019-01-31,Thursday,20:45,Ewallet,172.0,4.761904762,8.6,7.6
315-22-5665,Electronic accessories,72.19999694824219,7,25.270000457763672,530.67,2019-03-26,Tuesday,20:0,Ewallet,505.3999938964844,4.761904762,25.27,4.3
315-22-5665,Fashion accessories,27.3799991607666,6,8.21399974822998,172.494,2019-01-05,Saturday,20:45,Credit card,164.27999877929688,4.761904762,8.214,7.9
315-22-5665,Fashion accessories,53.650001525878906,7,18.77750015258789,394.3275,2019-02-10,Sunday,12:45,Ewallet,375.54998779296875,4.761904762,18.7775,5.2
315-22-5665,Health and beauty,84.61000061035156,10,42.30500030517578,888.405,2019-02-09,Saturday,18:45,Credit card,846.0999755859375,4.761904762,42.305,8.8
315-22-5665,Home and lifestyle,73.55999755859375,10,36.779998779296875,772.38,2019-02-24,Sunday,11:30,Ewallet,735.5999755859375,4.761904762,36.78,8.0
315-22-5665,Home and lifestyle,77.47000122070312,4,15.494000434875488,325.374,2019-03-17,Sunday,16:30,Cash,309.8800048828125,4.761904762,15.494,4.2
315-22-5665,Sports and travel,48.5,3,7.275000095367432,152.775,2019-01-08,Tuesday,12:45,Cash,145.5,4.761904762,7.275,6.7
315-22-5665,Sports and travel,67.26000213623047,4,13.45199966430664,282.492,2019-01-19,Saturday,15:15,Credit card,269.0400085449219,4.761904762,13.452,8.0
318-68-5053,Electronic accessories,73.47000122070312,10,36.73500061035156,771.435,2019-03-23,Saturday,13:0,Ewallet,734.7000122070312,4.761904762,36.735,9.5
318-68-5053,Electronic accessories,82.33999633789062,10,41.16999816894531,864.57,2019-03-29,Friday,19:0,Ewallet,823.4000244140625,4.761904762,41.17,4.3
318-68-5053,Fashion accessories,59.61000061035156,10,29.80500030517578,625.905,2019-03-14,Thursday,11:0,Cash,596.0999755859375,4.761904762,29.805,5.3
318-68-5053,Fashion accessories,37.150001525878906,4,7.429999828338623,156.03,2019-03-23,Saturday,18:45,Ewallet,148.60000610351562,4.761904762,7.43,8.3
318-68-5053,Food and beverages,48.5099983215332,7,16.978500366210938,356.5485,2019-01-25,Friday,13:30,Credit card,339.57000732421875,4.761904762,16.9785,5.2
318-68-5053,Health and beauty,60.470001220703125,3,9.070500373840332,190.4805,2019-01-14,Monday,10:45,Credit card,181.41000366210938,4.761904762,9.0705,5.6
318-68-5053,Health and beauty,8.25,10,16.5,99.0,2019-02-20,Wednesday,16:45,Credit card,82.5,4.761904762,16.16,10.0
318-68-5053,Health and beauty,13.75,6,16.5,99.0,2019-02-27,Wednesday,17:45,Cash,82.5,4.761904762,23.097,6.1
318-68-5053,Home and lifestyle,74.06999969482422,1,3.7035000324249268,77.7735,2019-02-10,Sunday,12:45,Ewallet,74.06999969482422,4.761904762,3.7035,9.9
318-68-5053,Sports and travel,41.25,2,16.5,99.0,2019-03-13,Wednesday,12:45,Cash,82.5,4.761904762,7.288,6.1
319-50-3348,Electronic accessories,74.79000091552734,5,18.697500228881836,392.6475,2019-01-10,Thursday,11:30,Cash,373.95001220703125,4.761904762,18.6975,4.9
319-50-3348,Fashion accessories,94.87000274658203,8,37.948001861572266,796.908,2019-02-12,Tuesday,12:45,Ewallet,758.9600219726562,4.761904762,37.948,8.7
319-50-3348,Fashion accessories,45.380001068115234,3,6.807000160217285,142.947,2019-02-17,Sunday,13:30,Credit card,136.13999938964844,4.761904762,6.807,7.2
319-50-3348,Food and beverages,33.880001068115234,8,13.552000045776367,284.592,2019-01-19,Saturday,20:15,Ewallet,271.0400085449219,4.761904762,13.552,9.6
319-50-3348,Food and beverages,13.75,6,16.5,99.0,2019-01-23,Wednesday,11:15,Credit card,82.5,4.761904762,29.559,4.0
319-50-3348,Food and beverages,10.960000038146973,10,5.480000019073486,115.08,2019-02-02,Saturday,20:45,Ewallet,109.5999984741211,4.761904762,5.48,6.0
319-50-3348,Health and beauty,81.51000213623047,1,4.075500011444092,85.5855,2019-01-22,Tuesday,10:45,Ewallet,81.51000213623047,4.761904762,4.0755,9.2
319-50-3348,Home and lifestyle,68.97000122070312,3,10.345499992370605,217.2555,2019-02-22,Friday,11:15,Ewallet,206.91000366210938,4.761904762,10.3455,8.7
319-50-3348,Home and lifestyle,34.72999954223633,2,3.4730000495910645,72.933,2019-03-01,Friday,18:0,Ewallet,69.45999908447266,4.761904762,3.473,9.7
319-50-3348,Home and lifestyle,40.29999923706055,2,4.03000020980835,84.63,2019-03-11,Monday,15:30,Ewallet,80.5999984741211,4.761904762,4.03,4.4
326-78-5178,Electronic accessories,13.75,6,16.5,99.0,2019-01-23,Wednesday,10:15,Cash,82.5,4.761904762,19.818,7.3
326-78-5178,Electronic accessories,24.739999771118164,10,12.369999885559082,259.77,2019-02-24,Sunday,16:30,Cash,247.39999389648438,4.761904762,12.37,7.1
326-78-5178,Electronic accessories,26.020000457763672,7,9.107000350952148,191.247,2019-03-28,Thursday,17:30,Cash,182.13999938964844,4.761904762,9.107,5.1
326-78-5178,Food and beverages,72.87999725341797,9,32.79600143432617,688.716,2019-01-08,Tuesday,19:30,Cash,655.9199829101562,4.761904762,32.796,4.0
326-78-5178,Food and beverages,73.05999755859375,7,25.570999145507812,536.991,2019-01-14,Monday,19:0,Credit card,511.4200134277344,4.761904762,25.571,4.2
326-78-5178,Food and beverages,91.4000015258789,7,31.989999771118164,671.79,2019-02-03,Sunday,10:15,Cash,639.7999877929688,4.761904762,31.99,9.5
326-78-5178,Food and beverages,26.43000030517578,8,10.571999549865723,222.012,2019-02-24,Sunday,14:15,Ewallet,211.44000244140625,4.761904762,10.572,8.9
326-78-5178,Health and beauty,27.06999969482422,1,1.3535000085830688,28.4235,2019-01-12,Saturday,20:0,Credit card,27.06999969482422,4.761904762,1.3535,5.3
326-78-5178,Health and beauty,81.2300033569336,7,28.430500030517578,597.0405,2019-01-15,Tuesday,20:30,Cash,568.6099853515625,4.761904762,28.4305,9.0
326-78-5178,Health and beauty,10.3125,8,16.5,99.0,2019-03-27,Wednesday,13:45,Credit card,82.5,4.761904762,12.984,4.9
329-62-1586,Electronic accessories,11.9399995803833,3,1.7910000085830688,37.611,2019-01-19,Saturday,12:45,Credit card,35.81999969482422,4.761904762,1.791,8.1
329-62-1586,Electronic accessories,94.63999938964844,3,14.196000099182129,298.116,2019-02-21,Thursday,16:45,Cash,283.9200134277344,4.761904762,14.196,5.5
329-62-1586,Electronic accessories,87.91000366210938,5,21.977500915527344,461.5275,2019-03-14,Thursday,18:0,Ewallet,439.54998779296875,4.761904762,21.9775,4.4
329-62-1586,Fashion accessories,51.36000061035156,1,2.568000078201294,53.928,2019-01-16,Wednesday,15:15,Ewallet,51.36000061035156,4.761904762,2.568,5.2
329-62-1586,Fashion accessories,11.785714285714286,7,16.5,99.0,2019-01-23,Wednesday,11:15,Cash,82.5,4.761904762,15.904,9.2
329-62-1586,Fashion accessories,94.66999816894531,4,18.93400001525879,397.614,2019-03-11,Monday,12:0,Cash,378.67999267578125,4.761904762,18.934,6.8
329-62-1586,Food and beverages,54.66999816894531,3,8.200499534606934,172.2105,2019-01-21,Monday,18:0,Credit card,164.00999450683594,4.761904762,8.2005,8.6
329-62-1586,Food and beverages,21.079999923706055,3,3.1619999408721924,66.402,2019-02-09,Saturday,10:15,Cash,63.2400016784668,4.761904762,3.162,7.3
329-62-1586,Home and lifestyle,45.380001068115234,4,9.076000213623047,190.596,2019-01-08,Tuesday,13:45,Credit card,181.52000427246094,4.761904762,9.076,8.7
329-62-1586,Home and lifestyle,39.38999938964844,5,9.84749984741211,206.7975,2019-01-22,Tuesday,20:45,Credit card,196.9499969482422,4.761904762,9.8475,8.7
333-73-7901,Electronic accessories,58.7599983215332,10,29.3799991607666,616.98,2019-01-29,Tuesday,14:15,Ewallet,587.5999755859375,4.761904762,29.38,9.0
333-73-7901,Electronic accessories,46.20000076293945,1,2.309999942779541,48.51,2019-03-19,Tuesday,12:15,Cash,46.20000076293945,4.761904762,2.31,6.3
333-73-7901,Fashion accessories,16.5,5,16.5,99.0,2019-01-09,Wednesday,13:30,Ewallet,82.5,4.761904762,9.635,5.6
333-73-7901,Fashion accessories,44.220001220703125,5,11.055000305175781,232.155,2019-03-05,Tuesday,17:0,Credit card,221.10000610351562,4.761904762,11.055,8.6
333-73-7901,Fashion accessories,76.4000015258789,9,34.380001068115234,721.98,2019-03-19,Tuesday,15:45,Ewallet,687.5999755859375,4.761904762,34.38,7.5
333-73-7901,Health and beauty,54.91999816894531,8,21.968000411987305,461.328,2019-03-23,Saturday,13:15,Ewallet,439.3599853515625,4.761904762,21.968,7.6
333-73-7901,Home and lifestyle,34.41999816894531,6,10.326000213623047,216.846,2019-02-18,Monday,15:30,Cash,206.52000427246094,4.761904762,10.326,9.8
333-73-7901,Home and lifestyle,97.94000244140625,1,4.896999835968018,102.837,2019-03-07,Thursday,11:30,Ewallet,97.94000244140625,4.761904762,4.897,6.9
333-73-7901,Sports and travel,82.93000030517578,4,16.586000442504883,348.306,2019-01-20,Sunday,16:45,Ewallet,331.7200012207031,4.761904762,16.586,9.6
333-73-7901,Sports and travel,89.4800033569336,5,22.3700008392334,469.77,2019-03-30,Saturday,10:15,Cash,447.3999938964844,4.761904762,22.37,7.4
347-34-2234,Electronic accessories,72.12999725341797,10,36.064998626708984,757.365,2019-01-31,Thursday,15:0,Credit card,721.2999877929688,4.761904762,36.065,4.2
347-34-2234,Electronic accessories,20.889999389648438,2,2.0889999866485596,43.869,2019-02-05,Tuesday,18:45,Cash,41.779998779296875,4.761904762,2.089,9.8
347-34-2234,Fashion accessories,16.450000762939453,4,3.2899999618530273,69.09,2019-03-07,Thursday,14:45,Ewallet,65.80000305175781,4.761904762,3.29,5.6
347-34-2234,Food and beverages,40.52000045776367,5,10.130000114440918,212.73,2019-02-03,Sunday,15:15,Cash,202.60000610351562,4.761904762,10.13,4.5
347-34-2234,Food and beverages,89.19999694824219,10,44.599998474121094,936.6,2019-02-11,Monday,15:30,Credit card,892.0,4.761904762,44.6,4.4
347-34-2234,Food and beverages,80.95999908447266,8,32.38399887084961,680.064,2019-02-17,Sunday,11:0,Credit card,647.6799926757812,4.761904762,32.384,7.4
347-34-2234,Home and lifestyle,86.2699966430664,1,4.313499927520752,90.5835,2019-02-20,Wednesday,13:15,Ewallet,86.2699966430664,4.761904762,4.3135,7.0
347-34-2234,Sports and travel,11.785714285714286,7,16.5,99.0,2019-01-16,Wednesday,12:0,Credit card,82.5,4.761904762,5.999,7.9
347-34-2234,Sports and travel,55.06999969482422,9,24.7814998626709,520.4115,2019-02-03,Sunday,13:30,Ewallet,495.6300048828125,4.761904762,24.7815,10.0
347-34-2234,Sports and travel,63.689998626708984,1,3.184499979019165,66.8745,2019-02-25,Monday,16:15,Cash,63.689998626708984,4.761904762,3.1845,6.0
351-62-0822,Electronic accessories,99.7300033569336,9,44.878501892089844,942.4485,2019-03-02,Saturday,19:30,Credit card,897.5700073242188,4.761904762,44.8785,6.5
351-62-0822,Electronic accessories,81.97000122070312,10,40.98500061035156,860.685,2019-03-03,Sunday,14:30,Cash,819.7000122070312,4.761904762,40.985,9.2
351-62-0822,Electronic accessories,26.479999542236328,3,3.9719998836517334,83.412,2019-03-21,Thursday,10:30,Ewallet,79.44000244140625,4.761904762,3.972,4.7
351-62-0822,Fashion accessories,14.479999542236328,4,2.8959999084472656,60.816,2019-02-06,Wednesday,18:0,Ewallet,57.91999816894531,4.761904762,2.896,4.5
351-62-0822,Food and beverages,57.88999938964844,2,5.789000034332275,121.569,2019-01-17,Thursday,10:30,Ewallet,115.77999877929688,4.761904762,5.789,8.9
351-62-0822,Health and beauty,17.75,1,0.887499988079071,18.6375,2019-01-14,Monday,10:30,Cash,17.75,4.761904762,0.8875,8.6
351-62-0822,Home and lifestyle,49.0099983215332,10,24.5049991607666,514.605,2019-01-27,Sunday,10:30,Credit card,490.1000061035156,4.761904762,24.505,4.2
351-62-0822,Home and lifestyle,15.949999809265137,6,4.784999847412109,100.485,2019-02-09,Saturday,17:15,Credit card,95.69999694824219,4.761904762,4.785,5.1
351-62-0822,Home and lifestyle,56.529998779296875,4,11.305999755859375,237.426,2019-03-04,Monday,19:45,Ewallet,226.1199951171875,4.761904762,11.306,5.5
